-29.310803,-50.854238
-26.392177,-49.355748
-25.690346,-54.440839
-21.290040,-47.145398
-19.088765,-43.551510
-22.139910,-42.654060
-20.624641,-41.602874
-20.740040,-56.734793
-13.856665,-47.454317
-13.539699,-47.492756
-15.983273,-47.834249
-10.344702,-46.488353
